Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
11728562448,"Jun 24, 2024, 2:54:52 PM",Morning Run,Run,,4241,12.13,175.0,218,false,,,activities/12512304064.tcx.gz,,,4241.0,4241.0,12132.9,4.028,2.861,95.8,95.8,7.5,37.0,11.7,0.0,,,,,175.0,158.0,,,905.0,,,218.0,,,,,,,,,,,,,0.0,,1.0,12280.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.861,1463.8,,,,,,,,,2.896,,,,,,,,""
11736779855,"Jun 25, 2024, 2:53:45 PM",Morning Run,Run,,3527,10.03,173.0,161,false,,,activities/12520752532.tcx.gz,,,3527.0,3479.0,10037.7,3.64,2.885,90.5,90.5,7.1,37.0,14.7,0.0,,,,,173.0,155.0,,,751.0,,,161.0,,,,,,,,,,,,,0.0,,1.0,10184.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.846,1359.9,,,,,,,,,2.927,,,,,,,,""
11799279916,"Jul 3, 2024, 2:45:58 PM",Morning Run,Run,"",2934,8.35,175.0,139,false,,,activities/12585074374.tcx.gz,,,2934.0,2931.0,8358.0,3.422,2.852,85.5,85.5,7.3,36.8,14.1,0.0,,,,,175.0,156.0,,,520.0,,,139.0,,,,,,,,,,,0.0,,0.0,,1.0,8490.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.849,691.3,,,,,,,,,2.897,,,,,,,,media/33464553-6e84-4137-bfb4-a85d730b23fc.jpg
11846931500,"Jul 9, 2024, 2:45:52 PM",Morning Run,Run,"",3443,10.08,178.0,173,false,,,activities/12634320422.tcx.gz,,,3443.0,3440.0,10084.3,3.758,2.931,89.6,89.6,6.8,36.7,11.0,0.0,,,,,178.0,158.0,,,611.0,,,173.0,,,,,,,,,,,0.0,,0.0,,1.0,10222.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.929,441.7,,,,,,,,,2.972,,,,,,,,media/9af05781-0459-4ad8-a121-6170b646d05f.jpg
11855282295,"Jul 10, 2024, 3:05:08 PM",Morning Run,Run,,3491,10.08,180.0,188,false,,,activities/12642935875.tcx.gz,,,3491.0,3491.0,10085.6,3.546,2.889,90.8,90.8,6.8,36.8,12.7,0.0,,,,,180.0,160.0,,,617.0,,,188.0,,,,,,,,,,,,,0.0,,1.0,10226.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.889,944.3,,,,,,,,,2.929,,,,,,,,""
11902791623,"Jul 16, 2024, 2:37:14 PM",Morning Run,Run,"",3536,8.46,173.0,131,false,,,activities/12692178340.tcx.gz,,,3536.0,2962.0,8465.0,3.378,2.858,87.5,87.5,4.6,36.8,15.3,0.0,,,,,173.0,153.0,,,497.0,,,131.0,,,,,,,,,,,0.0,,0.0,,1.0,8606.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.394,631.3,,,,,,,,,2.906,,,,,,,,""
12020035658,"Jul 30, 2024, 3:13:05 PM",Morning Run,Run,An epic day for some photography ,5055,10.07,175.0,143,false,,,activities/12813935760.tcx.gz,,,5055.0,3539.0,10075.3,4.696,2.847,94.9,95.3,2.6,36.8,39.2,0.0,,,,,175.0,151.0,,,604.0,,,143.0,,,,,,,,,,,0.0,,0.0,,1.0,10286.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.993,1104.2,,,,,,,,,2.907,,,,,,,,media/aa18f68d-5981-4c23-ab3e-e82888c21c13.jpg|media/31d0c557-a101-4962-b7c1-7b66e4039982.jpg|media/34a87073-f827-4655-8673-c713984062d9.jpg
12036940828,"Aug 1, 2024, 3:08:56 PM",Morning Run,Run,,4538,12.36,187.0,280,false,,,activities/12831512341.tcx.gz,,,4538.0,4400.0,12365.8,3.88,2.81,96.4,96.5,7.3,36.8,25.8,0.0,,,,,187.0,167.0,,,837.0,,,280.0,,,,,,,,,,,,,0.0,,1.0,12535.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.725,977.7,,,,,,,,,2.849,,,,,,,,""
12061965259,"Aug 4, 2024, 1:27:09 PM",Morning Run,Run,"",9365,25.02,174.0,461,false,,,activities/12857618412.tcx.gz,,,9365.0,9191.0,25022.8,3.304,2.723,216.5,189.1,6.1,36.8,27.1,0.1,,,,,174.0,157.0,,,1628.0,,,461.0,,,,,,,,,,,0.0,,0.0,,1.0,25499.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.672,1713.0,,,,,,,,,2.774,,,,,,,,""
12087137321,"Aug 7, 2024, 1:25:34 PM",Morning Run,Run,"",6686,17.11,178.0,294,false,,,activities/12883970314.tcx.gz,,,6686.0,5986.0,17110.3,3.542,2.858,140.4,140.8,6.9,36.8,24.0,0.0,,,,,178.0,156.0,,,1058.0,,,294.0,,,,,,,,,,,0.0,,0.0,,1.0,17343.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.559,1218.2,,,,,,,,,2.897,,,,,,,,media/1ea3012e-ac9d-422b-8b97-b5af20a20549.jpg
12122379965,"Aug 11, 2024, 2:51:40 PM",Social Run,Run,Ft [strava://athletes/128952119/11]varun menon and [strava://athletes/132304762/17]Jitpanoo Polawath ,11282,21.33,172.0,369,false,,,activities/12920950572.tcx.gz,,,11282.0,8743.0,21337.2,3.494,2.44,211.7,211.7,7.3,36.8,22.7,0.0,,,,,172.0,153.0,,,1493.0,,,369.0,,,,,,,,,,,0.0,,0.0,,1.0,21740.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.891,1381.1,,,,,,,,,2.487,,,,,,,,""
12181183397,"Aug 18, 2024, 2:21:34 PM",Morning Run,Run,,9099,23.01,173.0,420,false,,,activities/12985866787.tcx.gz,,,9099.0,8712.0,23011.0,3.178,2.641,31.2,31.2,7.6,31.7,7.0,-0.1,,,,,173.0,156.0,,,1533.0,,,420.0,,,,,,,,,,,,,0.0,,1.0,23024.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.529,0.0,,,,,,,,,2.643,,,,,,,,""
12205394778,"Aug 21, 2024, 1:51:17 PM",Morning Run,Run,,2794,8.45,176.0,135,false,,,activities/13012432875.tcx.gz,,,2794.0,2776.0,8452.7,3.864,3.045,89.9,89.9,7.3,36.7,11.0,0.1,,,,,176.0,157.0,,,486.0,,,135.0,,,,,,,,,,,,,0.0,,1.0,8595.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.025,236.4,,,,,,,,,3.096,,,,,,,,""
12301265086,"Sep 1, 2024, 4:49:25 PM",Mt Finlayson,Hike,"",8004,5.04,156.0,28,false,,,activities/13113175880.tcx.gz,,,8004.0,5710.0,5046.4,1.834,0.884,13.6,0.0,211.8,231.3,41.5,0.4,,,,,156.0,113.0,,,845.0,,,28.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.63,5046.4,,,,,,,,,,,,,,,,,""
12315836100,"Sep 3, 2024, 2:34:15 PM",Morning Run,Run,,3604,10.12,177.0,178,false,,,activities/13129324603.tcx.gz,,,3604.0,3537.0,10120.9,3.628,2.861,90.7,90.7,6.9,36.8,11.4,0.0,,,,,177.0,157.0,,,619.0,,,178.0,,,,,,,,,,,,,0.0,,1.0,10255.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.808,859.3,,,,,,,,,2.9,,,,,,,,""
12333131497,"Sep 5, 2024, 1:38:42 PM",Morning Run,Run,,3467,10.13,175.0,188,false,,,activities/13148763754.tcx.gz,,,3467.0,3464.0,10136.8,3.488,2.926,90.7,90.7,6.9,36.8,9.1,0.0,,,,,175.0,159.0,,,614.0,,,188.0,,,,,,,,,,,,,0.0,,1.0,10269.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.924,710.4,,,,,,,,,2.965,,,,,,,,""
12350907298,"Sep 7, 2024, 3:05:54 PM",Social Run,Run,Ft [strava://athletes/128952119/11]varun menon ,3348,6.30,168.0,103,false,,,activities/13167907992.tcx.gz,,,3348.0,2475.0,6307.6,3.048,2.549,73.8,73.8,2.1,36.8,37.4,0.0,,,,,168.0,153.0,,,416.0,,,103.0,,,,,,,,,,,0.0,,0.0,,1.0,6423.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.884,790.7,,,,,,,,,2.595,,,,,,,,""
12360650150,"Sep 8, 2024, 2:08:20 PM",Sunday Long Run,Run,5 weeks out from RVM 2024,10983,30.01,175.0,596,false,,,activities/13178363718.tcx.gz,,,10983.0,10879.0,30010.8,3.324,2.759,209.0,210.2,5.9,68.3,15.5,0.0,,,,,175.0,159.0,,,1927.0,,,596.0,,,,,,,,,,,0.0,,0.0,,1.0,30316.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.732,669.2,,,,,,,,,2.787,,,,,,,,""
12392321221,"Sep 12, 2024, 1:50:11 PM",Morning Run,Run,,3725,10.15,174.0,175,false,,,activities/13212172168.tcx.gz,,,3725.0,3640.0,10157.0,3.85,2.79,90.7,90.7,6.9,36.8,9.8,0.0,,,,,174.0,156.0,,,630.0,,,175.0,,,,,,,,,,,,,0.0,,1.0,10284.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.727,862.0,,,,,,,,,2.825,,,,,,,,""
12409040365,"Sep 14, 2024, 2:57:31 PM",Morning Run,Run,"",3292,10.11,178.0,181,false,,,activities/13230136264.tcx.gz,,,3292.0,3232.0,10117.0,4.106,3.13,90.0,90.4,6.9,36.8,14.9,0.0,,,,,178.0,160.0,,,577.0,,,181.0,,,,,,,,,,,0.0,,0.0,,1.0,10246.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.073,379.9,,,,,,,,,3.17,,,,,,,,media/681f54d6-a381-4dc7-891f-a40cb38c8065.jpg
12424964982,"Sep 16, 2024, 2:12:15 PM",Morning Run,Run,,4171,12.03,174.0,219,false,,,activities/13247235497.tcx.gz,,,4171.0,4168.0,12030.3,4.248,2.886,108.6,108.6,7.3,36.8,13.6,0.2,,,,,174.0,158.0,,,726.0,,,219.0,,,,,,,,,,,,,0.0,,1.0,12244.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.884,1419.0,,,,,,,,,2.938,,,,,,,,""
12450783007,"Sep 19, 2024, 1:26:41 PM",Morning Run,Run,"Purchased my first pair of carbon plated shoes for RVM 2024. 
Nike Vaporfly 3",3630,10.15,175.0,186,false,,,activities/13274753138.tcx.gz,,,3630.0,3627.0,10153.6,3.386,2.799,91.0,91.4,6.9,36.8,8.8,0.0,,,,,175.0,158.0,,,635.0,,,186.0,,,,,,,,,,,0.0,,0.0,,1.0,10284.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.797,1122.2,,,,,,,,,2.836,,,,,,,,media/9b542b22-7f1a-4f21-9a70-161ad02bd15f.jpg
12468714326,"Sep 21, 2024, 3:24:10 PM",Social Run,Run,Ft [strava://athletes/128952119/11]varun menon ,4053,8.01,168.0,128,false,,,activities/13293917406.tcx.gz,,,4053.0,2978.0,8011.8,3.698,2.69,94.2,94.2,1.5,36.8,29.6,0.4,,,,,168.0,153.0,,,513.0,,,128.0,,,,,,,,,,,0.0,,0.0,,1.0,8209.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.977,992.7,,,,,,,,,2.757,,,,,,,,""
12477901281,"Sep 22, 2024, 1:42:29 PM",Final Long Run,Run,3 weeks out from RVM 2024,11130,32.02,179.0,632,false,,,activities/13303742331.tcx.gz,,,11130.0,10996.0,32026.3,4.554,2.913,242.4,224.5,6.1,68.4,17.5,0.1,,,,,179.0,161.0,,,1962.0,,,632.0,,,,,,,,,,,0.0,,0.0,,1.0,32381.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.877,3289.3,,,,,,,,,2.945,,,,,,,,""
12508796630,"Sep 26, 2024, 1:23:53 PM",Morning Run,Run,,3292,9.13,174.0,170,false,,,activities/13336696885.tcx.gz,,,3292.0,3288.0,9136.7,3.368,2.779,90.9,90.9,7.3,36.8,9.1,0.2,,,,,174.0,158.0,,,579.0,,,170.0,,,,,,,,,,,,,0.0,,1.0,9292.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.775,769.1,,,,,,,,,2.826,,,,,,,,""
12525460784,"Sep 28, 2024, 3:23:03 PM",Social run,Run,"",4287,8.76,167.0,136,false,,,activities/13354470775.tcx.gz,,,4287.0,3352.0,8759.3,3.726,2.613,89.5,89.5,2.5,36.8,22.5,0.0,,,,,167.0,152.0,,,574.0,,,136.0,,,,,,,,,,,0.0,,0.0,,1.0,8883.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.043,714.7,,,,,,,,,2.65,,,,,,,,media/7d8874a1-bbdf-433a-ba42-d58ba5638eeb.jpg|media/d4ef32aa-8e50-4177-87f5-7878fa23d9b4.jpg
12565086748,"Oct 3, 2024, 1:46:03 PM",Morning Run,Run,10 days out from RVM,3689,10.02,174.0,161,false,,,activities/13396846823.tcx.gz,,,3689.0,3477.0,10022.7,3.404,2.883,90.9,87.2,6.9,36.8,8.8,0.0,,,,,174.0,155.0,,,593.0,,,161.0,,,,,,,,,,,0.0,,0.0,,1.0,10156.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.717,908.2,,,,,,,,,2.921,,,,,,,,""
12582138467,"Oct 5, 2024, 2:56:17 PM",Saturday Social,Run,Ft [strava://athletes/128952119/11]varun menon ,5097,10.23,170.0,186,false,,,activities/13415122866.tcx.gz,,,5097.0,3921.0,10236.9,3.052,2.611,90.5,90.5,6.2,36.7,11.9,0.0,,,,,170.0,155.0,,,681.0,,,186.0,,,,,,,,,,,0.0,,0.0,,1.0,10372.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.008,667.0,,,,,,,,,2.645,,,,,,,,""
12591543727,"Oct 6, 2024, 2:23:08 PM",Final Training Run,Run,1 week out from RVM,5675,16.51,180.0,305,false,,,activities/13424355163.tcx.gz,,,5675.0,5609.0,16516.3,3.886,2.945,137.6,137.6,7.3,36.7,8.7,0.0,,,,,180.0,159.0,,,995.0,,,305.0,,,,,,,,,,,0.0,,0.0,,1.0,16699.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.91,607.9,,,,,,,,,2.977,,,,,,,,""
12605822752,"Oct 8, 2024, 1:53:01 PM",Testing Vaporflys,Run,4 days out,1562,4.10,179.0,77,false,,,activities/13439648053.tcx.gz,,,1562.0,1558.0,4104.7,4.046,2.635,18.2,16.2,60.5,62.9,10.9,0.0,,,,,179.0,156.0,,,272.0,,,77.0,,,,,,,,,,,0.0,,0.0,,1.0,4142.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.628,0.0,,,,,,,,,2.659,,,,,,,,""
12614105095,"Oct 9, 2024, 1:48:25 PM",Light Track Run,Run,"",1757,4.11,170.0,77,false,,,activities/13448443132.tcx.gz,,,1757.0,1747.0,4117.9,2.78,2.357,18.3,16.2,60.7,62.9,5.9,0.0,,,,,170.0,154.0,,,297.0,,,77.0,,,,,,,,,,,0.0,,0.0,,1.0,4155.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.344,0.0,,,,,,,,,2.379,,,,,,,,""
12638425085,"Oct 12, 2024, 3:34:03 PM",Shakeout Run,Run,Less than 24 hours out from RVM,1197,3.29,171.0,54,false,,,activities/13474574168.tcx.gz,,,1197.0,1194.0,3297.2,4.194,2.761,14.1,14.6,60.5,63.3,6.5,0.0,,,,,171.0,154.0,,,197.0,,,54.0,,,,,,,,,,,0.0,,0.0,,1.0,3330.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.755,0.0,,,,,,,,,2.789,,,,,,,,""
12648633452,"Oct 13, 2024, 3:17:41 PM","Royal Victoria Marathon, 2024",Run,Official Time: 3:47:47,13675,42.17,183.0,805,false,,,activities/13485573633.tcx.gz,,,13675.0,13618.0,42171.8,4.142,3.097,230.5,232.0,6.6,29.8,6.2,0.0,,,,,183.0,162.0,,,2496.0,,,805.0,,,,,,,,,,,0.0,,0.0,,1.0,42395.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.084,0.0,,,,,,,,,3.113,,,,,,,,""
12776677092,"Oct 29, 2024, 8:34:22 PM",Afternoon Run,Run,,1857,5.05,174.0,90,false,,,activities/13623294161.tcx.gz,,,1857.0,1854.0,5050.5,3.26,2.724,58.3,58.3,7.3,36.8,8.6,0.0,,,,,174.0,157.0,,,324.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,5141.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.72,0.0,,,,,,,,,2.773,,,,,,,,""
13226758424,"Dec 30, 2024, 5:59:53 PM",Morning Hike,Hike,"",15460,8.03,149.0,25,false,,,activities/14106063536.tcx.gz,,,15460.0,9176.0,8032.9,3.54,0.875,389.5,593.0,1.5,416.0,50.0,-2.5,,,,,149.0,95.0,,,1310.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.52,5430.7,,,,,,,,,,,,,,,,,media/d766c8a1-ff0b-4ab8-b282-018fa7e0d4e4.jpg
13276785549,"Jan 5, 2025, 10:13:57 PM",Afternoon Run,Run,,2034,5.08,171.0,80,false,,,activities/14160082034.tcx.gz,,,2034.0,1908.0,5086.4,3.22,2.666,49.1,49.1,7.1,36.6,8.5,0.0,,,,,171.0,153.0,,,323.0,,,80.0,,,,,,,,,,,,,0.0,,1.0,5162.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.501,410.6,,,,,,,,,2.706,,,,,,,,""
13283849716,"Jan 6, 2025, 6:49:32 PM",Morning Run,Run,Gradually getting back into this year's running season,2897,8.06,174.0,136,false,,,activities/14167718557.tcx.gz,,,2897.0,2891.0,8067.0,3.84,2.79,86.9,72.8,7.1,36.6,8.8,0.2,,,,,174.0,155.0,,,482.0,,,136.0,,,,,,,,,,,0.0,,0.0,,1.0,8216.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.785,0.0,,,,,,,,,2.842,,,,,,,,""
13326980048,"Jan 11, 2025, 4:09:54 PM",Morning Run,Run,,3380,10.04,179.0,179,false,,,activities/14213919621.tcx.gz,,,3380.0,3376.0,10041.4,4.38,2.974,91.0,91.0,6.6,36.6,10.6,0.0,,,,,179.0,159.0,,,589.0,,,179.0,,,,,,,,,,,,,0.0,,1.0,10167.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.971,599.5,,,,,,,,,3.012,,,,,,,,""
13338218437,"Jan 12, 2025, 7:18:02 PM",Social run with roommate,Run,"",3134,6.29,174.0,94,false,,,activities/14226013717.tcx.gz,,,3134.0,2414.0,6296.2,3.7,2.608,59.8,59.8,2.0,36.6,33.3,0.1,,,,,174.0,150.0,,,394.0,,,94.0,,,,,,,,,,,0.0,,0.0,,1.0,6412.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.009,392.0,,,,,,,,,2.656,,,,,,,,""
13353667063,"Jan 14, 2025, 3:47:18 PM",Morning Run,Run,Week 1 of BMO Vancouver Marathon Prep,3600,10.05,180.0,174,false,,,activities/14242639821.tcx.gz,,,3600.0,3596.0,10057.8,3.46,2.797,91.4,91.8,6.6,36.6,8.8,0.0,,,,,180.0,156.0,,,619.0,,,174.0,,,,,,,,,,,0.0,,0.0,,1.0,10189.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.794,950.0,,,,,,,,,2.833,,,,,,,,""
13371767558,"Jan 16, 2025, 4:02:58 PM",Morning Run,Run,Week 1 Run 2,3426,10.23,183.0,188,false,,,activities/14262041887.tcx.gz,,,3426.0,3421.0,10238.1,4.0,2.993,90.9,91.4,6.6,36.6,9.8,0.0,,,,,183.0,160.0,,,606.0,,,188.0,,,,,,,,,,,0.0,,0.0,,1.0,10365.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.988,241.2,,,,,,,,,3.03,,,,,,,,""
13389962686,"Jan 18, 2025, 4:06:22 PM",Morning Run,Run,Week 1 Run 3,5839,17.04,178.0,306,false,,,activities/14281658370.tcx.gz,,,5839.0,5704.0,17042.6,3.64,2.988,144.0,144.0,7.0,36.6,8.9,0.0,,,,,178.0,159.0,,,1006.0,,,306.0,,,,,,,,,,,0.0,,0.0,,1.0,17238.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.919,873.5,,,,,,,,,3.022,,,,,,,,""
13399382151,"Jan 19, 2025, 4:32:53 PM",Morning Run,Run,Week 1 Run 4,3465,10.03,185.0,177,false,,,activities/14291828697.tcx.gz,,,3465.0,3397.0,10030.2,3.56,2.953,91.2,91.7,6.6,36.6,10.0,0.0,,,,,185.0,159.0,,,602.0,,,177.0,,,,,,,,,,,0.0,,0.0,,1.0,10163.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.895,805.9,,,,,,,,,2.992,,,,,,,,""
13415317080,"Jan 21, 2025, 3:49:17 PM",Morning Run,Run,Week 2 of BMO Vancouver Marathon Prep,3890,11.19,180.0,208,false,,,activities/14309139224.tcx.gz,,,3890.0,3766.0,11192.4,3.96,2.972,98.6,98.6,7.1,36.6,9.1,0.0,,,,,180.0,159.0,,,670.0,,,208.0,,,,,,,,,,,0.0,,0.0,,1.0,11331.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.877,805.1,,,,,,,,,3.009,,,,,,,,""
13432954975,"Jan 23, 2025, 3:57:25 PM",Morning Run,Run,"Week 2 Run 2
100 days out from Race Day",4260,12.60,176.0,223,false,,,activities/14328166036.tcx.gz,,,4260.0,4257.0,12601.5,3.8,2.96,100.3,100.3,7.1,36.6,8.3,0.0,,,,,176.0,158.0,,,756.0,,,223.0,,,,,,,,,,,0.0,,0.0,,1.0,12743.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.958,1070.9,,,,,,,,,2.993,,,,,,,,""
13450870604,"Jan 25, 2025, 4:00:44 PM",Saturday Long Run,Run,Week 2 Run 3,7826,22.48,180.0,417,false,,,activities/14347601398.tcx.gz,,,7826.0,7612.0,22485.2,3.68,2.954,215.7,215.7,5.2,36.6,16.9,0.0,,,,,180.0,160.0,,,1364.0,,,417.0,,,,,,,,,,,0.0,,0.0,,1.0,22856.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.873,873.8,,,,,,,,,3.003,,,,,,,,""
13459620218,"Jan 26, 2025, 3:55:42 PM",Post Long Run Recovery,Run,Week 2 Run 4,3921,10.01,177.0,191,false,,,activities/14357151408.tcx.gz,,,3921.0,3813.0,10013.2,3.26,2.626,91.8,91.8,6.6,36.6,8.7,0.0,,,,,177.0,157.0,,,670.0,,,191.0,,,,,,,,,,,0.0,,0.0,,1.0,10148.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.554,1163.5,,,,,,,,,2.662,,,,,,,,""
13475961364,"Jan 28, 2025, 3:41:09 PM",Morning Run,Run,Week 3 of BMO Vancouver Marathon Prep,5710,16.42,179.0,324,false,,,activities/14375031293.tcx.gz,,,5710.0,5710.0,16421.1,3.84,2.876,139.4,139.4,7.1,36.6,10.3,0.0,,,,,179.0,160.0,,,1019.0,,,324.0,,,,,,,,,,,0.0,,0.0,,1.0,16605.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.876,896.6,,,,,,,,,2.908,,,,,,,,""
13494061227,"Jan 30, 2025, 3:40:10 PM",Morning Run,Run,Week 3 Run 2,5098,14.33,179.0,277,false,,,activities/14394679900.tcx.gz,,,5098.0,4992.0,14329.1,3.58,2.87,115.7,115.7,7.1,36.6,9.7,0.0,,,,,179.0,160.0,,,888.0,,,277.0,,,,,,,,,,,0.0,,0.0,,1.0,14490.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.811,921.0,,,,,,,,,2.903,,,,,,,,""
13512730609,"Feb 1, 2025, 4:16:08 PM",Saturday Long Run,Run,Week 3 Run 3,8831,25.15,179.0,466,false,,,activities/14414988869.tcx.gz,,,8831.0,8739.0,25151.7,3.46,2.878,189.4,189.4,6.5,67.8,14.0,0.0,,,,,179.0,159.0,,,1555.0,,,466.0,,,,,,,,,,,0.0,,0.0,,1.0,25456.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.848,651.8,,,,,,,,,2.913,,,,,,,,""
13521900904,"Feb 2, 2025, 4:21:12 PM",Post Long Run Recovery,Run,Week 3 Run 4,3837,10.17,176.0,186,false,,,activities/14425065070.tcx.gz,,,3837.0,3750.0,10178.6,4.58,2.714,91.0,91.0,7.1,36.6,10.3,0.0,,,,,176.0,157.0,,,658.0,,,186.0,,,,,,,,,,,0.0,,0.0,,1.0,10297.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.653,568.9,,,,,,,,,2.746,,,,,,,,""
13538795114,"Feb 4, 2025, 3:52:10 PM",Snow Run,Run,Week 4 of BMO Vancouver Marathon Prep ,5001,12.46,178.0,262,false,,,activities/14443622092.tcx.gz,,,5001.0,4991.0,12467.1,3.14,2.498,99.4,99.4,7.1,36.6,12.6,0.0,,,,,178.0,158.0,,,882.0,,,262.0,,,,,,,,,,,0.0,,0.0,,1.0,12609.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.493,896.9,,,,,,,,,2.526,,,,,,,,media/640a337a-7d80-4860-9ada-d11ded8dc296.jpg
13548014979,"Feb 5, 2025, 3:42:16 PM",Morning Run,Run,Week 4 Run 2,3887,10.13,186.0,198,false,,,activities/14453679077.tcx.gz,,,3887.0,3809.0,10132.8,3.46,2.66,91.0,91.5,6.6,36.6,14.3,0.0,,,,,186.0,158.0,,,676.0,,,198.0,,,,,,,,,,,0.0,,0.0,,1.0,10263.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.607,386.0,,,,,,,,,2.695,,,,,,,,media/98ee5e2a-dc1f-4d7f-8132-26895d8b7793.jpg
13565522459,"Feb 7, 2025, 3:41:29 PM",Morning Run,Run,Week 4 Run 3,4432,12.60,180.0,230,false,,,activities/14472838628.tcx.gz,,,4432.0,4432.0,12606.6,3.44,2.844,100.0,100.0,7.1,36.6,8.6,0.0,,,,,180.0,158.0,,,783.0,,,230.0,,,,,,,,,,,0.0,,0.0,,1.0,12747.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.844,805.9,,,,,,,,,2.876,,,,,,,,""
